tf,fill_price,ask_at_fill,ask_1s_before,delta_fill_vs_ask,ask_drop_1s
m5,0.28,0.31,0.3,-0.02999999999999997,-0.010000000000000009
m15,0.36,0.39,0.39,-0.030000000000000027,0.0
h1,0.63,0.65,0.65,-0.020000000000000018,0.0
m15,0.43,0.44,0.44,-0.010000000000000009,0.0
h1,0.47,0.48,0.48,-0.010000000000000009,0.0
m5,0.33,0.32,0.32,0.010000000000000009,0.0
h1,0.47,0.48,0.48,-0.010000000000000009,0.0
h1,0.47,0.42,0.42,0.04999999999999999,0.0
m15,0.51,0.55,0.55,-0.040000000000000036,0.0
m15,0.54,0.55,0.55,-0.010000000000000009,0.0
m15,0.5,0.54,0.54,-0.040000000000000036,0.0
h1,0.45,0.47,0.47,-0.019999999999999962,0.0
m5,0.74,0.78,0.8,-0.040000000000000036,0.020000000000000018
h1,0.56,0.49,0.49,0.07000000000000006,0.0
m15,0.43,0.51,0.5,-0.08000000000000002,-0.010000000000000009
m15,0.44,0.51,0.5,-0.07,-0.010000000000000009
h1,0.55,0.57,0.57,-0.019999999999999907,0.0
h1,0.52,0.57,0.57,-0.04999999999999993,0.0
m5,0.57,0.68,0.67,-0.1100000000000001,-0.010000000000000009
h1,0.52,0.53,0.53,-0.010000000000000009,0.0
m15,0.46,0.47,0.47,-0.009999999999999953,0.0
h1,0.51,0.52,0.52,-0.010000000000000009,0.0
h1,0.51,0.53,0.53,-0.020000000000000018,0.0
m15,0.37,0.35,0.35,0.020000000000000018,0.0
m5,0.187,0.55,0.55,-0.36300000000000004,0.0
h1,0.6099,0.61,0.62,-9.999999999998899e-05,0.010000000000000009
m5,0.55,0.51,0.48,0.040000000000000036,-0.030000000000000027
m5,0.7028,0.72,0.76,-0.017199999999999993,0.040000000000000036
m15,0.55,0.56,0.57,-0.010000000000000009,0.009999999999999898
m5,0.4326,0.53,0.54,-0.09740000000000004,0.010000000000000009
m5,0.2693,0.53,0.54,-0.26070000000000004,0.010000000000000009
h1,0.6088,0.6,0.62,0.00880000000000003,0.020000000000000018
h1,0.6069,0.62,0.62,-0.0131,0.0
h1,0.62,0.62,0.62,0.0,0.0
h1,0.62,0.62,0.62,0.0,0.0
m5,0.45,0.49,0.49,-0.03999999999999998,0.0
h1,0.61,0.62,0.62,-0.010000000000000009,0.0
h1,0.61,0.62,0.62,-0.010000000000000009,0.0
m5,0.5032,0.5,0.51,0.0031999999999999806,0.010000000000000009
m5,0.436,0.42,0.43,0.016000000000000014,0.010000000000000009
m15,0.5,0.56,0.56,-0.06000000000000005,0.0
m5,0.86,0.92,0.9,-0.06000000000000005,-0.020000000000000018
m15,0.54,0.56,0.56,-0.020000000000000018,0.0
m5,0.882,0.95,0.96,-0.06799999999999995,0.010000000000000009
m5,0.095,0.56,0.66,-0.4650000000000001,0.09999999999999998
h1,0.63,0.67,0.67,-0.040000000000000036,0.0
m15,0.49,0.51,0.51,-0.020000000000000018,0.0
h1,0.28,0.29,0.29,-0.009999999999999953,0.0
h1,0.28,0.29,0.29,-0.009999999999999953,0.0
h1,0.28,0.29,0.29,-0.009999999999999953,0.0
h1,0.28,0.29,0.29,-0.009999999999999953,0.0
h1,0.28,0.29,0.29,-0.009999999999999953,0.0
m15,0.49,0.5,0.5,-0.010000000000000009,0.0
h1,0.38,0.38,0.38,0.0,0.0
h1,0.4,0.44,0.43,-0.03999999999999998,-0.010000000000000009
h1,0.42,0.44,0.44,-0.020000000000000018,0.0
h1,0.41,0.44,0.44,-0.030000000000000027,0.0
h1,0.43,0.44,0.44,-0.010000000000000009,0.0
h1,0.48,0.49,0.49,-0.010000000000000009,0.0
h1,0.48,0.49,0.49,-0.010000000000000009,0.0
h1,0.48,0.49,0.49,-0.010000000000000009,0.0
h1,0.48,0.49,0.49,-0.010000000000000009,0.0
m15,0.67,0.74,0.73,-0.06999999999999995,-0.010000000000000009
h1,0.57,0.6,0.58,-0.030000000000000027,-0.020000000000000018
h1,0.59,0.6,0.6,-0.010000000000000009,0.0
m15,0.69,0.69,0.69,0.0,0.0
h1,0.49,0.57,0.52,-0.07999999999999996,-0.04999999999999993
h1,0.5,0.65,0.65,-0.15000000000000002,0.0
h1,0.62,0.67,0.68,-0.050000000000000044,0.010000000000000009
h1,0.5995,0.67,0.68,-0.07050000000000001,0.010000000000000009
h1,0.5403,0.67,0.68,-0.12970000000000004,0.010000000000000009
h1,0.6533,0.68,0.68,-0.026700000000000057,0.0
h1,0.67,0.67,0.67,0.0,0.0
h1,0.3,0.32,0.32,-0.020000000000000018,0.0
h1,0.69,0.72,0.72,-0.030000000000000027,0.0
h1,0.7265999999999999,0.75,0.75,-0.023400000000000087,0.0
h1,0.7691,0.8,0.8,-0.03090000000000004,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.2,-0.009999999999999981,-0.009999999999999981
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.2,0.21,0.21,-0.009999999999999981,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
h1,0.16,0.17,0.17,-0.010000000000000009,0.0
m15,0.19,0.11,0.11,0.08,0.0
m15,0.22,0.11,0.11,0.11,0.0
h1,0.94,0.95,0.95,-0.010000000000000009,0.0
h1,0.94,0.93,0.93,0.009999999999999898,0.0
h1,0.07,0.08,0.08,-0.009999999999999995,0.0
h1,0.07,0.08,0.08,-0.009999999999999995,0.0
h1,0.0616,0.08,0.08,-0.0184,0.0
h1,0.07,0.08,0.08,-0.009999999999999995,0.0
h1,0.07,0.08,0.08,-0.009999999999999995,0.0
h1,0.07,0.07,0.08,0.0,0.009999999999999995
h1,0.07,0.07,0.08,0.0,0.009999999999999995
h1,0.06,0.08,0.08,-0.020000000000000004,0.0
h1,0.06,0.08,0.08,-0.020000000000000004,0.0
h1,0.06,0.07,0.08,-0.010000000000000009,0.009999999999999995
h1,0.07,0.07,0.08,0.0,0.009999999999999995
h1,0.06,0.08,0.08,-0.020000000000000004,0.0
h1,0.06,0.08,0.08,-0.020000000000000004,0.0
m15,0.82,0.84,0.84,-0.020000000000000018,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.04,0.05,0.06,-0.010000000000000002,0.009999999999999995
h1,0.04,0.05,0.06,-0.010000000000000002,0.009999999999999995
h1,0.04,0.05,0.06,-0.010000000000000002,0.009999999999999995
h1,0.04,0.05,0.06,-0.010000000000000002,0.009999999999999995
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
h1,0.06,0.07,0.07,-0.010000000000000009,0.0
m5,0.5946,0.62,0.61,-0.025399999999999978,-0.010000000000000009
m15,0.18230000000000002,0.18,0.18,0.0023000000000000242,0.0
m15,0.17,0.2,0.18,-0.03,-0.020000000000000018
h1,0.91,0.9,0.91,0.010000000000000009,0.010000000000000009
h1,0.89,0.9,0.9,-0.010000000000000009,0.0
h1,0.89,0.9,0.9,-0.010000000000000009,0.0
h1,0.91,0.9,0.9,0.010000000000000009,0.0
m15,0.76,0.76,0.76,0.0,0.0
m15,0.75,0.76,0.76,-0.010000000000000009,0.0
m15,0.75,0.76,0.76,-0.010000000000000009,0.0
m15,0.75,0.76,0.76,-0.010000000000000009,0.0
m15,0.75,0.76,0.76,-0.010000000000000009,0.0
m15,0.76,0.76,0.76,0.0,0.0
m15,0.25,0.18,0.24,0.07,0.06
h1,0.1,0.09,0.1,0.010000000000000009,0.010000000000000009
m5,0.26,0.4,0.43,-0.14,0.02999999999999997
m5,0.37810000000000005,0.4,0.4,-0.021899999999999975,0.0
m5,0.6,0.61,0.61,-0.010000000000000009,0.0
h1,0.92,0.95,0.95,-0.029999999999999916,0.0
h1,0.06,0.09,0.09,-0.03,0.0
m5,0.32,0.32,0.32,0.0,0.0
m5,0.32,0.31,0.32,0.010000000000000009,0.010000000000000009
m15,0.77,0.78,0.78,-0.010000000000000009,0.0
m15,0.27,0.3,0.3,-0.02999999999999997,0.0
m15,0.7,0.71,0.71,-0.010000000000000009,0.0
m15,0.7,0.69,0.71,0.010000000000000009,0.020000000000000018
m15,0.7,0.69,0.71,0.010000000000000009,0.020000000000000018
m15,0.7,0.69,0.71,0.010000000000000009,0.020000000000000018
m15,0.7,0.69,0.71,0.010000000000000009,0.020000000000000018
m15,0.7,0.65,0.69,0.04999999999999993,0.039999999999999925
h1,0.858,0.85,0.86,0.008000000000000007,0.010000000000000009
h1,0.21,0.28,0.28,-0.07000000000000003,0.0
h1,0.73,0.73,0.73,0.0,0.0
m15,0.5,0.54,0.54,-0.040000000000000036,0.0
m15,0.46,0.45,0.45,0.010000000000000009,0.0
h1,0.6901,0.75,0.72,-0.05989999999999995,-0.030000000000000027
h1,0.72,0.75,0.72,-0.030000000000000027,-0.030000000000000027
h1,0.72,0.73,0.75,-0.010000000000000009,0.020000000000000018
h1,0.26,0.31,0.29,-0.04999999999999999,-0.020000000000000018
h1,0.7,0.7,0.7,0.0,0.0
h1,0.665,0.79,0.68,-0.125,-0.10999999999999999
